id,sales
3001324,6.796583008746846
3001325,6.464841630590151
3001326,6.399396453828281
3001327,7.051080065517171
3001328,9.773446661785819
3001329,8.903584146251694
3001330,5.52969106105807
3001331,5.9522015450811825
3001332,6.675844808506056
3001333,6.2926503537519425
3001334,7.0489586693578845
3001335,10.126762710912505
3001336,11.902452619078234
3001337,8.676773230981224
3001338,8.663599622452843
3001339,9.098140424717576
3001340,8.58229643112561
3001341,9.027369880400357
3001342,13.13873943530245
3001343,14.51225852235586
3001344,10.180599921813881
3001345,9.94931540778025
3001346,8.544840368739418
3001347,8.466408761615678
3001348,9.62027440929166
3001349,13.762742519835198
3001350,12.129340714469228
3001351,10.54942380757983
3001352,9.415041496619729
3001353,8.823719979107707
3001354,7.965120118960765
3001355,8.90660344233603
3001356,10.897805263555584
3001357,11.92509001556665
3001358,10.137187743580393
3001359,6.942898156734726
3001360,5.8491147721428
3001361,6.227450807508668
3001362,6.3484080083909875
3001363,9.945240369733249
3001364,10.551226058426238
3001365,6.506056516678691
3001366,5.978507284533669
3001367,7.232124967639866
3001368,5.536832462899747
3001369,5.479522205919324
3001370,8.252310549076348
3001371,8.909094542813323
3001372,5.2406771127013005
3001373,4.575784322305607
3001374,4.247511243431814
3001375,5.504421329893027
3001376,5.517347587853876
3001377,9.561903493977514
3001378,10.140934617893693
3001379,7.375268529443478
3001380,7.7667347781204095
3001381,7.885026630486818
3001382,7.901857471098226
3001383,7.088103100406661
3001384,9.994676134757155
3001385,10.529155944174228
3001386,6.63954718784754
3001387,6.1201651118500235
3001388,5.477304904673668
3001389,4.507118391895861
3001390,4.982087951535262
3001391,7.472038742978354
3001392,7.974062468822692
3001393,8.694882347856776
3001394,7.163610489564062
3001395,9.713455712459279
3001396,8.116998062865514
3001397,10.354170622338337
3001398,14.809538031086902
3001399,15.720367295849634
3001400,9.463032712623018
3001401,10.156882510134512
3001402,12.524871517157493
3001403,9.268380337168136
3001404,10.215894314413168
3001405,12.402096610532704
3001406,12.07157082222053
3001407,7.375268529443478
3001408,7.490160700614799
3001409,8.392165961636746
3001410,8.26484484795067
3001411,7.442414321884315
3001412,11.138307642493103
3001413,11.270297689883282
3001414,5.478726471015326
3001415,5.003819514837777
3001416,5.315262456644489
3001417,4.876192895905621
3001418,6.035808861798516
3001419,8.575536270167502
3001420,13.1595699690868
3001421,8.733016941869053
3001422,11.912473335899985
3001423,9.082669712754345
3001424,7.808827086435999
3001425,9.018115361422534
3001426,12.527526229234308
3001427,10.865513040518131
3001428,6.964790874051134
3001429,6.4675472363628685
3001430,6.165062599144621
3001431,7.942283762210948
3001432,7.011068195518202
3001433,7.695696354130533
3001434,11.32945095301055
3001435,7.776356682264824
3001436,7.871525161631526
3001437,7.715400402970848
3001438,6.390142705489007
3001439,6.81643856480396
3001440,10.993290469499332
3001441,15.495678087947724
3001442,7.246723888462891
3001443,7.951355708877689
3001444,7.05379178239854
3001445,7.28271831057263
3001446,8.07280045261298
3001447,11.43898645191115
3001448,11.796683880634307
3001449,8.047257774125924
3001450,7.776172951841109
3001451,9.798753098801372
3001452,6.6682190918895685
3001453,9.593428007682453
3001454,11.15880790646736
3001455,15.881928504474693
3001456,9.818417463137902
3001457,9.919772822843191
3001458,8.748848345941338
3001459,9.354094363528962
3001460,11.104257409389305
3001461,14.699326311163446
3001462,13.946831300738848
3001463,8.154226766736818
3001464,7.524879590485283
3001465,7.813029526091809
3001466,8.05087046366177
3001467,8.131240572499415
3001468,8.49524194887007
3001469,13.289340526367903
3001470,9.018762606596434
3001471,9.972896106984528
3001472,11.018794548732767
3001473,11.076184114993188
3001474,17.634866604482053
3001475,25.571330419090973
3001476,27.27208479268425
3001477,26.15863916772068
3001478,30.281071437151986
3001479,30.448897680901183
3001480,29.929196947520055
3001481,32.01566350127608
3001482,43.19206739583818
3001483,41.8115640590064
3001484,31.318174321863815
3001485,23.654241220431214
3001486,20.533176330578456
3001487,22.075747282522
3001488,22.265011093669436
3001489,28.878737079503665
3001490,27.230410104263292
3001491,17.678736882434574
3001492,15.437126459347844
3001493,14.484517823145616
3001494,11.548188897063396
3001495,12.475543861530435
3001496,14.425622393439395
3001497,16.71329211143216
3001498,10.888036792567075
3001499,11.046369239394098
3001500,9.43475548086514
3001501,9.02192617754574
3001502,9.48741931734555
3001503,14.654465491965993
3001504,14.179835601056318
3001505,8.835118057627529
3001506,7.924322358225968
3001507,8.342596365915588
3001508,9.941166742820062
3001509,9.223307545474377
3001510,19.267832097240905
3001511,20.9825641528429
3001512,17.49850231119104
3001513,22.555374497867984
3001514,19.85356494850875
3001515,17.30832053710787
3001516,19.145285769048375
3001517,26.367291146665213
3001518,27.076346856836643
3001519,18.28057152380281
3001520,22.726799817951047
3001521,20.29768493444393
3001522,19.702526071682247
3001523,23.029238051333344
3001524,30.87385183542429
3001525,27.65043669611088
3001526,18.319877109668145
3001527,15.147000771781107
3001528,14.102239416098893
3001529,12.815481079164254
3001530,12.240389323827406
3001531,13.99404495427005
3001532,13.982365985035072
3001533,9.474126270281857
3001534,8.629979878258268
3001535,7.347242863860931
3001536,5.727209653709739
3001537,6.716708574879245
3001538,8.283537255247202
3001539,10.136259399849504
3001540,6.054517094262956
3001541,6.314726757262084
3001542,6.163250892572012
3001543,6.812212864764882
3001544,6.891037033471976
3001545,12.065088205416588
3001546,12.146503583754972
3001547,9.059962605612123
3001548,8.67574637783948
3001549,9.437419969678373
3001550,10.025980589289155
3001551,15.29993540322682
3001552,16.42653873749751
3001553,15.68270826389521
3001554,10.297071268747487
3001555,10.943446759998299
3001556,9.861073026139978
3001557,9.343272707256972
3001558,7.96462844121597
3001559,11.061165816743943
3001560,10.616963838152186
3001561,7.250391188397442
3001562,8.74448996831694
3001563,8.080487625723926
3001564,8.054556942575438
3001565,8.866786023127585
3001566,12.308708349784533
3001567,12.824471788587712
3001568,10.015344887455754
3001569,9.885907433461924
3001570,9.433791631965615
3001571,9.370607787824369
3001572,7.982409521232856
3001573,11.502638608826299
3001574,15.127774170806218
3001575,10.337634095288815
3001576,11.522975769244923
3001577,10.885927849857005
3001578,10.404610208678072
3001579,10.781104385113162
3001580,14.276663893804324
3001581,13.058403788824345
3001582,11.946517055175486
3001583,11.942586777065767
3001584,11.444880182913423
3001585,14.16310878678303
3001586,16.4909629552222
3001587,16.801649101997192
3001588,13.317945758283898
3001589,11.138218415766717
3001590,11.554290730425409
3001591,12.259301203409809
3001592,0.4702145475416032
3001593,10.599595605506874
3001594,11.58268472229938
3001595,7.646483256711788
3001596,7.4642328396271544
3001597,6.548544994860909
3001598,7.116640381569206
3001599,8.90494561361719
3001600,12.457792863107574
3001601,15.818505828224584
3001602,9.180424736778638
3001603,11.056224699735843
3001604,10.768473980516998
3001605,8.778767431952767
3001606,7.706852347236561
3001607,11.37830212458746
3001608,8.10383283587254
3001609,5.284477641902125
3001610,4.103420608118883
3001611,2.90802120701564
3001612,3.4594605487970633
3001613,3.4557285374723565
3001614,6.135809006168155
3001615,8.336073440007695
3001616,5.5186615230636775
3001617,7.535072316612217
3001618,7.675701479280163
3001619,7.877180268177658
3001620,6.184303233357435
3001621,11.846785183762226
3001622,11.663713788322749
3001623,8.634522283452238
3001624,7.63971858601944
3001625,7.954898103706726
3001626,8.638255135695854
3001627,7.68362416788364
3001628,12.277526962748652
3001629,12.206948406482107
3001630,8.618340182181223
3001631,7.555937241762559
3001632,5.62993912213056
3001633,4.650772538282033
3001634,4.622625561315236
3001635,6.922844797086686
3001636,7.6107191100431155
3001637,4.75526648652193
3001638,5.597223421265936
3001639,5.876996230764876
3001640,5.517208449756593
3001641,7.213204280895075
3001642,9.19778488678639
3001643,11.503332352008542
3001644,7.742017239345999
3001645,7.3227370254638116
3001646,6.803362011402118
3001647,6.619322294173535
3001648,6.678085719480648
3001649,10.558058828814211
3001650,11.77545417610905
3001651,7.217575888388115
3001652,6.268418329500499
3001653,7.034703887898507
3001654,6.333315455423564
3001655,8.034991394834412
3001656,11.441573546507232
3001657,11.873324554686588
3001658,7.888852082620415
3001659,11.242703130658478
3001660,9.988258741435219
3001661,10.460245679683599
3001662,8.783855753862394
3001663,12.247444183600786
3001664,12.203722033781903
3001665,8.519401595437847
3001666,7.761528000834538
3001667,6.3282922455545965
3001668,6.460159226337089
3001669,8.23182803589236
3001670,12.430175549257596
3001671,15.892819281567158
3001672,10.233505701298036
3001673,8.98543687165473
3001674,8.77525509351323
3001675,7.479807866057543
3001676,8.068693130457772
3001677,7.755414544201921
3001678,7.497315817458878
3001679,5.417461645061673
3001680,5.501976629997291
3001681,5.991978573728797
3001682,6.382520903714627
3001683,7.470326721640533
3001684,11.55005479952432
3001685,12.628297777061409
3001686,8.433097589695617
3001687,8.490974647040723
3001688,8.769752796269547
3001689,8.218399018222936
3001690,7.681154367534898
3001691,11.152566391849346
3001692,11.301866050769258
3001693,8.183623721181789
3001694,9.655812160392397
3001695,9.268286308161487
3001696,10.644382770203046
3001697,11.059057457033674
3001698,17.156474411165917
3001699,21.08492641941681
3001700,18.65489286171507
3001701,23.19675068536199
3001702,21.859820521404586
3001703,23.789754019982887
3001704,25.724220845809807
3001705,36.06576182711374
3001706,32.73958510667571
3001707,24.97868016581598
3001708,23.225372353148654
3001709,21.56865607749425
3001710,19.59882394940539
3001711,28.751792879406796
3001712,38.122365744473356
3001713,35.26072770659637
3001714,28.968022436811893
3001715,27.67068788231171
3001716,26.087243276554034
3001717,24.37410739187871
3001718,26.18873070705961
3001719,38.464388526434156
3001720,34.07842768796328
3001721,26.947221447676
3001722,25.627589389031282
3001723,25.232419765065597
3001724,26.672789229903042
3001725,26.704588835156017
3001726,33.46903935284653
3001727,31.40066081276413
3001728,22.910298246187132
3001729,23.528553724031898
3001730,19.268949649471786
3001731,24.334783663388674
3001732,27.50691076312169
3001733,36.35364791176786
3001734,36.539393596115914
3001735,27.882190409106393
3001736,24.43592584269141
3001737,20.98706096014809
3001738,21.227894850229823
3001739,23.151892977680745
3001740,25.123151422277246
3001741,25.463186610695345
3001742,15.920936298130169
3001743,17.6738386647441
3001744,11.758849158069083
3001745,11.76895470998205
3001746,9.402394174735758
3001747,16.317204584767623
3001748,18.574313770444483
3001749,9.036509617545095
3001750,9.384520051889396
3001751,8.45430990183589
3001752,9.43044087792236
3001753,10.648818848901854
3001754,14.360729626983613
3001755,17.78573965399245
3001756,11.867907373102872
3001757,12.0603888211825
3001758,10.28558595748056
3001759,10.249088534364
3001760,13.317734599530617
3001761,18.545630956374055
3001762,19.01655206612521
3001763,13.238951014819815
3001764,15.168591803003794
3001765,14.083314862078122
3001766,13.676321683655742
3001767,13.317711584949043
3001768,15.009142468837599
3001769,13.97980978377286
3001770,10.725466363975825
3001771,11.788913147579553
3001772,9.411554565482234
3001773,11.246776360477963
3001774,16.297844109749846
3001775,17.5891851577245
3001776,16.815123905990948
3001777,17.42977264984387
3001778,15.193156468469708
3001779,13.910700251260367
3001780,13.036161710757227
3001781,13.410718112552559
3001782,17.5891851577245
3001783,22.264308756000528
3001784,12.408104882286407
3001785,10.578041418553708
3001786,14.451971507407707
3001787,10.60381502634968
3001788,10.270014512310706
3001789,17.13518115929047
3001790,15.001599119920321
3001791,9.685116680285557
3001792,10.524223327670656
3001793,9.119234322456334
3001794,7.830859954546922
3001795,8.990097214012724
3001796,11.052114279696207
3001797,15.954404228681042
3001798,8.337844075464567
3001799,9.137740758008913
3001800,7.350122284270216
3001801,6.8271421349272385
3001802,7.902136267189651
3001803,11.85717960008423
3001804,11.788835459162541
3001805,7.832393300454591
3001806,5.164165540632427
3001807,6.5707292805274164
3001808,6.918418558141407
3001809,6.969265550950467
3001810,10.085701682901131
3001811,9.387700297473046
3001812,6.152205619910253
3001813,7.285883633802066
3001814,6.730677316136257
3001815,6.613858804500719
3001816,7.507753921930593
3001817,10.150033469993463
3001818,11.76089477635777
3001819,9.845218587339389
3001820,10.568199485159475
3001821,10.806196271487941
3001822,10.357256280772404
3001823,9.364476132407589
3001824,14.808956751139839
3001825,15.387913658728394
3001826,8.755038347684783
3001827,8.457733975321943
3001828,9.68826976090158
3001829,6.880162048855862
3001830,7.878915345238648
3001831,11.54370412583456
3001832,13.264183167531714
3001833,10.80662685612161
3001834,7.438945105768415
3001835,9.213078994401048
3001836,11.171420960379502
3001837,13.955088648189811
3001838,14.719862658444551
3001839,13.940464077982483
3001840,10.730650894969854
3001841,14.80130677070074
3001842,14.860928642240761
3001843,10.6372004355656
3001844,15.404396252478909
3001845,15.38391304016354
3001846,20.473632845926648
3001847,9.711945316533019
3001848,8.869268195125702
3001849,8.466129756369337
3001850,7.281784154088607
3001851,7.275772126972361
3001852,14.015576280361113
3001853,14.937690526128716
3001854,11.137741098693256
3001855,10.520210021278103
3001856,8.257520954918645
3001857,10.936111764462229
3001858,11.784735094356849
3001859,15.232258342459009
3001860,11.257587916740913
3001861,9.887612238163976
3001862,8.905849088962334
3001863,8.586243751849322
3001864,7.62915021102806
3001865,5.9713483039720945
3001866,7.968780437086506
3001867,10.47281129860227
3001868,5.461728863357593
3001869,6.4283588956872455
3001870,5.639484892418891
3001871,8.503331132358806
3001872,6.507438329616623
3001873,10.045241692349595
3001874,10.386045270736705
3001875,8.243663173802418
3001876,7.572413010045513
3001877,5.940383423338672
3001878,9.761592920482972
3001879,9.197778119620471
3001880,13.914143841072544
3001881,15.85272501012241
3001882,8.98030075239329
3001883,10.948905797822409
3001884,12.733610572194742
3001885,11.335792328659672
3001886,11.678826265267642
3001887,16.21406327635377
3001888,16.627566306644923
3001889,12.377724658943018
3001890,15.899213623795273
3001891,14.781326532612159
3001892,11.447474667010258
3001893,21.09939549497548
3001894,24.88318750920379
3001895,25.031664256255794
3001896,15.498351831747792
3001897,14.798078552624368
3001898,16.562468270916984
3001899,11.303118788373359
3001900,13.137336499455737
3001901,16.85602689975335
3001902,19.712396840373277
3001903,10.747534291571311
3001904,10.498620085278695
3001905,10.077240365943311
3001906,11.52262051853717
3001907,9.240547473066654
3001908,12.676540818994065
3001909,11.643988278989397
3001910,9.069010849036017
3001911,7.982843650470926
3001912,7.552751628379882
3001913,6.569154491354023
3001914,8.256348404328424
3001915,15.211987798744627
3001916,14.72078160583591
3001917,8.807611707621557
3001918,10.941056912860736
3001919,10.684351607917112
3001920,11.414776429912475
3001921,11.43958913420556
3001922,15.410067003201492
3001923,14.159438960891721
3001924,9.602726361068495
3001925,7.936964563136436
3001926,7.152344235871912
3001927,11.780810720036316
3001928,11.677242035076583
3001929,15.63891921385472
3001930,16.594087610594958
3001931,14.010622207840354
3001932,14.78501134841127
3001933,10.743602098081325
3001934,11.92165217092801
3001935,12.009391783489445
3001936,14.18025002237836
3001937,14.794547913479594
3001938,13.781319209939811
3001939,10.586753945374907
3001940,11.708922541521908
3001941,12.311871619050532
3001942,8.8793758995652
3001943,16.29602758571293
3001944,18.087746067018617
3001945,10.174306284166576
3001946,13.843535071583558
3001947,14.240231881656868
3001948,16.31601452269548
3001949,14.75434630544541
3001950,15.603447991185089
3001951,13.55954153074901
3001952,11.707311522317594
3001953,11.476807308623204
3001954,8.703454968468881
3001955,8.373912769195181
3001956,12.803390788537936
3001957,4.086777183321143
3001958,12.397333803888104
3001959,10.886673024137435
3001960,8.10828033792138
3001961,8.217781967589241
3001962,10.38240561179858
3001963,18.925161102686353
3001964,17.22596184481015
3001965,13.755718038586155
3001966,14.770695185300577
3001967,14.018304927297377
3001968,13.860361035764763
3001969,10.677491943684327
3001970,15.547147975834832
3001971,14.79924000944928
3001972,11.812121009726695
3001973,7.764734256160278
3001974,11.158663000269584
3001975,10.836662685799407
3001976,9.347795809132176
3001977,16.621996643444614
3001978,17.086998650875465
3001979,12.14827723438056
3001980,14.241941287319031
3001981,10.092268230496478
3001982,9.598721816250539
3001983,10.537017156004005
3001984,12.47375552044678
3001985,13.841792147012743
3001986,9.026012500985235
3001987,8.756441707025395
3001988,9.937301114833794
3001989,10.29560393162028
3001990,10.680187451725507
3001991,14.411292554919282
3001992,15.73657311723586
3001993,12.101820226646131
3001994,12.006283704340422
3001995,12.244859731407573
3001996,7.490324512991716
3001997,10.921937514682625
3001998,18.90794667190859
3001999,20.544405260300202
3002000,14.166037555266408
3002001,12.569204565614328
3002002,12.348727589306284
3002003,12.870467422038498
3002004,14.930157950083334
3002005,18.44362663942792
3002006,17.571697683447514
3002007,13.912305226131695
3002008,14.707898181730233
3002009,15.125426122313447
3002010,13.107285772844508
3002011,17.560038854425635
3002012,20.19503872984811
3002013,22.317071561369936
3002014,18.26507606944308
3002015,15.860736996837787
3002016,15.009579282419637
3002017,12.903048342162277
3002018,15.082206819847979
3002019,21.75518946224895
3002020,17.005159171627483
3002021,12.361325339489346
3002022,16.808444303701748
3002023,16.697088033379636
3002024,12.669768508503594
3002025,13.499158675056776
3002026,15.738533126044159
3002027,23.15541501034944
3002028,16.647417761530892
3002029,11.958677612826222
3002030,13.287125914181834
3002031,14.670565803857285
3002032,17.245749259029964
3002033,25.225264695307246
3002034,23.908585799238054
3002035,17.529324068004673
